"845,890.68 ","932,356.83 ","35,595,784.59 ",0.00 ,0.00 ,"144,366.20 ","144,366.20 "
"9,111,732.47 ","808,124.21 ","2,926,546.45 ","1,109,157.05 ","7,080,838.71 ","16,558,807.69 ","23,639,646.40 "
"513,183.99 ","3,496.47 ","6,768.65 ","2,345.62 ","14,349.73 ","59,869.39 ","74,219.11 "
"5,383,539.19 ","105,241.37 ","628,585.75 ","186,288.07 ","1,011,099.30 ","3,332,822.77 ","4,343,922.07 "
"(139,487.95)","(10,044.96)","(57,837.68)","(15,306.00)","509,171.03 ","868,243.55 ","1,377,414.58 "
"109,645.85 ","12,356.19 ","9,504.53 ","2,547.22 ","13,491.66 ","90,395.35 ","103,887.01 "
"3,984,339.79 ","316,185.10 ","896,732.07 ","337,054.46 ","4,258,428.84 ","10,346,475.50 ","14,604,904.33 "
"376,583.93 ","18,617.18 ","63,551.50 ","18,298.55 ","216,084.00 ","329,836.42 ","545,920.43 "
"73,918.22 ","23,950.45 ",0.00 ,0.00 ,"5,941.02 ","82,453.65 ","88,394.67 "
"6,155,021.40 ","565,941.19 ","19,577.34 ",0.00 ,"51,631.03 ","1,769,421.76 ","1,821,052.78 "
"4,043,544.10 ","238,381.17 ","84,742.67 ",0.00 ,"199,701.69 ","1,323,494.89 ","1,523,196.59 "
"1,114,809.77 ","90,845.01 ",0.00 ,0.00 ,"33,409.69 ","610,311.68 ","643,721.37 "
"1,127,053.74 ","77,291.50 ",0.00 ,0.00 ,"3,399.09 ","220,400.00 ","223,799.09 "
"3,060.77 ",36.05 ,0.00 ,0.00 ,0.00 ,"154,128.87 ","154,128.87 "
"5,963,203.80 ","7,743.65 ",0.00 ,0.00 ,"29,692.72 ","2,248,728.31 ","2,278,421.03 "
"63,075.79 ","22,724.45 ",0.00 ,0.00 ,"120,502.04 ","2,563,361.35 ","2,683,863.39 "
"1,837,508.34 ","4,526,376.42 ","53,894.26 ",0.00 ,"24,322.17 ","32,356.78 ","56,678.95 "
"3,591,768.57 ","1,010,017.67 ","53,206.26 ",0.00 ,"4,234.92 ","4,286,938.05 ","4,291,172.97 "
"2,807,569.80 ","1,703,084.84 ",0.00 ,0.00 ,0.00 ,"4,204,561.23 ","4,204,561.23 "
"78,544.30 ",0.00 ,"9,772.43 ",0.00 ,"381,899.47 ","481,814.55 ","863,714.02 "
"1,184,574.17 ","44,721.30 ","25,509.73 ",(99.78),"6,630.94 ","1,292,355.11 ","1,298,986.05 "
