 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 306.87 , 944.71 , -    , -    , -    , -    ," 14,721.55 ", 5.27 , -    , 79.67 ," 25,032.26 "," 9,043.49 "," 26,587.87 "," 4,140.22 "," 5,865.85 "," 6,728.53 "," 18,246.06 ", 660.79 , 101.01 , 108.65 , 120.19 , 11.04 ," 1,875.99 ", -    , -    , -    , -    , -    ," 8,725.07 ", 145.98 , -    , 1.20 , -    , -    , -    , 0.07 , -    , -    , 58.39 , -    , 0.01 , -    , -    , -    , -    , 880.13 ," 2,022.11 "," 29,034.38 ", 226.64 , 3.10 , 650.78 , 5.73 , 17.52 , -    , 30.57 , 103.25 , 3.99 ," 4,765.87 ", -    , 95.83 , 29.92 , 0.42 , -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," 69,252.78 "," 144,181.52 "," 6,689,205.37 ", -    , -    ," 8,376.34 "," 177,724.89 "," 2,673.09 ", -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," 62,194.04 ", -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 0.03 , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 387.61 ," 123,260.12 ", -    , -    ," 47,555.90 ", -    , -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 92.53 , -    , -    , -    , -    , -    , -    , -    , -    , -    ," 216,814.44 ", -    , -    ," 1,882.44 "," 565,350.86 ", 760.05 ," 951,613.66 "," 32,337.31 "," 6,257.27 "," 847,734.88 "," 670,194.60 "," 30,580.06 "," 1,621.43 ", -    , -    , -    , -    , -    , -    , -    , -    , -    ," 204,766.93 ", 159.33 , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," 29,169.81 "," 1,175,371.37 "," 3,338.68 ", -    ," 15,978.98 ", -    , -    , -    , -    , -    , -    ," 61,568.20 ", -    ," 5,721.48 ", 681.43 , -    , -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 471.17 , -    , -    , 3.60 ," 7,917.65 ", -    ," 1,744.04 ", 66.72 , 0.01 ," 3,292.15 "," 44,644.94 ", 0.01 , 0.44 , -    , 2.24 , 0.68 , 1.75 , 0.01 , -    , 1.78 , 0.80 , -    ," 2,863.77 ", 13.09 , -    , -    , -    , 0.02 , -    , -    , -    , -    , 0.11 , -    , 0.01 , -    , -    , -    , -    ," 6,975.48 "," 7,615.32 "," 444,564.26 "," 1,778.85 ", -    ," 6,987.06 "," 1,280.51 ", 819.56 , -    ," 1,288.47 ", 415.83 ," 32,378.51 "," 2,377.99 ", -    , 100.45 ," 2,833.37 ", -    , -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," 323,524.59 ", -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," 97,133.44 "," 419,306.91 ", -    , -    ," 11,506.74 "," 1,722.14 ", -    , -    , -    , 316.28 , -    , -    , -    , -    , -    , -    , -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 155.29 , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," 755,921.76 "," 8,402.74 ", -    , -    , -    , -    , -    , -    , -    , -    , -    , 0.01 , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 12.38 , 27.37 , -    , -    , -    , -    , -    ," 1,316.22 ", -    , -    , -    , 8.45 , 180.83 , 46.22 , 0.18 , -    , -    , -    , -    ," 535,648.96 "," 5,576,973.96 "," 162,251.38 "," 24,230.03 "," 29,116.77 ", 820.11 ," 9,236.41 ", 630.14 , 222.06 ," 1,543.29 "," 1,023.81 ", -    ," 41,471.44 "," 21,193.54 "," 1,011.43 ", 68.67 , 16.06 , -    ," 1,344.20 ", 546.69 , 1.09 ," 2,536.85 ", -    , -    , 132.12 ," 2,572.87 ", -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 0.54 , 186.28 , -    , 285.28 , 1.85 , 840.27 , -    
 -    , -    , -    , -    , 202.67 ," 1,841.09 "," 1,548.43 ", 249.78 , -    , -    , -    , 727.09 , -    , 0.76 , 227.54 , -    , 44.63 , -    , 16.82 , -    , 1.71 , 108.48 , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 87.20 , 23.26 , -    ," 2,472.06 ", -    , -    , -    ," 120,329.69 "," 1,449,238.52 "," 241,033.05 "," 1,847,290.95 "," 107,956.38 ", 577.59 ," 120,683.06 ", -    ," 1,826.29 "," 3,720.51 ", 626.83 , 2.67 ," 8,449.61 "," 1,116.27 ", 6.86 , -    , 135.71 , -    , 408.75 , 26.58 , 636.98 ," 28,532.56 ", -    , -    , -    , -    ," 433,532.20 "," 4,883.62 "," 46,649.72 "," 1,237.96 "," 14,934.65 "," 2,223.46 ", 206.27 , 109.41 ," 1,086.80 ", -    , -    ," 3,833.23 "," 72,811.02 "," 19,750.76 ", 35.52 , 212.91 ," 41,856.82 ", -    
" 8,447.39 ", 235.63 , 267.16 ," 1,770.52 "," 3,312.60 "," 14,585.76 ", 546.50 ," 10,120.53 ", 64.55 , 125.66 ," 3,150.02 ", 278.68 , 118.36 , 4.55 ," 1,298.80 ", 291.24 ," 1,801.23 "," 1,841.13 ", 21.11 ," 6,420.96 "," 12,348.84 ", 39.91 , -    ," 1,963.18 ", 361.16 , 59.04 , 118.17 , 97.59 ," 3,440.23 ", 0.07 , 332.48 ," 4,010.60 ", -    ," 15,706.95 ", 965.48 , 38.96 , 31.63 , 272.29 , 3.10 , 2.80 ," 18,852.47 ", 62.60 , 108.80 , 6.62 ," 7,371.05 "," 107,623.36 "," 17,437.91 "," 83,296.72 "," 51,193.47 "," 6,007.70 "," 8,364.36 "," 1,317.92 ", 798.03 , 710.12 , 90.39 , 1.15 ," 5,677.70 ", 814.10 , 21.57 , -    , 94.42 , 0.60 , 556.86 ," 1,777.78 "," 1,714.36 "," 1,044.15 ", 19.02 , -    ," 10,905.57 "," 21,640.70 "," 171,725.34 "," 7,327.75 "," 45,327.15 "," 1,298.10 "," 3,105.94 "," 2,627.97 ", 30.36 , 47.86 , 844.43 , 312.40 , 718.26 ," 1,894.42 "," 36,445.43 "," 9,064.20 "," 2,746.70 ", 144.22 ," 15,766.40 ", -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 35.61 , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 36.36 , 0.13 , 0.70 , -    , -    , -    , 433.03 , 86.02 , -    , 47.81 , -    , -    , 21.21 , -    , -    , -    ," 1,469.42 ", 448.41 ," 2,382.45 "," 21,721.81 ", 0.07 , -    , 119.07 , 0.02 , -    , 0.56 , 0.89 , 0.29 , 0.48 ," 1,569.34 ", -    , -    , -    , -    , 3.35 , 0.02 , -    , 67.52 , 253.88 , 138.40 , -    , -    ," 145,238.44 "," 10,088.67 "," 110,508.65 ", -    ," 30,084.96 ", 533.83 , 151.43 ," 3,098.25 ", 528.31 , 76.13 , 95.54 ," 7,730.31 "," 60,480.05 "," 5,071.43 ", 91.47 , 31.37 ," 23,164.23 ", -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 0.30 , 310.61 , 480.77 , -    , -    , -    , -    , 2.29 , 243.10 , 1.31 , -    , 204.51 , -    , -    , -    ," 2,705.33 "," 3,081.08 "," 5,114.89 "," 152,383.07 "," 2,836,232.50 "," 1,183.60 "," 24,382.80 "," 1,416.75 ", -    , 391.25 , 239.94 , -    ," 1,283.73 "," 27,113.49 "," 1,040.01 ", -    , 330.03 , 1.45 ," 1,074.10 "," 3,768.81 "," 3,715.59 "," 7,325.47 ", 344.00 , 483.67 , 150.91 ," 8,675.33 "," 31,050.67 ", -    ," 7,253.05 ", -    ," 5,282.47 "," 5,769.69 ", 236.01 , 307.14 ," 13,382.87 ", -    , -    ," 20,716.22 "," 195,407.30 "," 7,174.96 ", 61.71 , 167.94 ," 64,913.50 ", -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 0.38 , -    , -    , -    , -    , 36.99 , -    , -    , 5.99 , -    , -    , -    , -    , 68.50 , 157.06 ," 22,431.80 ", -    ," 1,349.32 ", -    , -    , -    , -    , -    , -    , 439.30 , -    , 3.32 ," 29,542.80 ", -    , -    , -    ," 2,841.70 "," 14,024.72 "," 1,149.26 ", -    ," 33,957.40 "," 3,707,907.04 "," 3,917,281.48 "," 2,477.86 ", 1.38 , 0.02 , 723.43 , 110.95 , 798.42 ," 1,706.65 "," 7,931.65 ", -    , 236.28 , -    ," 18,135.81 "," 7,653.89 "," 8,300.46 "," 77,186.89 ", -    , -    ," 1,946,595.17 "," 5,018,569.55 ", -    , -    , -    , -    , -    , -    , -    , 91.38 , -    , -    , -    , -    ," 22,361.76 "," 7,245.38 ", -    , 40.91 ," 6,836.60 ", -    
 -    , 782.79 , 460.65 , 52.64 ," 2,016.18 "," 8,453.80 "," 14,145.93 "," 11,198.94 ", -    , -    ," 1,805.71 ", 21.01 , -    , 1.11 ," 17,932.19 ", 151.94 ," 1,645.66 "," 2,217.56 ", 944.81 ," 6,940.75 ", -    , 1.06 ," 3,763.34 ", -    , -    ," 1,729.35 "," 1,178.20 ", 56.01 ," 3,276.96 ", -    ," 2,517.39 "," 7,061.26 "," 2,091.76 "," 2,059.91 "," 3,854.86 "," 1,096.93 ", 368.10 ," 8,317.25 ", 291.18 , 164.33 ," 13,066.59 "," 12,533.88 ", 512.74 ," 2,533.13 "," 1,085.41 "," 4,456.05 ", 622.45 , 39.54 ," 2,177.55 "," 56,656.56 "," 775,786.70 "," 1,140.53 ", 170.31 , 430.28 , 195.65 , 13.75 , 349.64 ," 1,604.96 "," 1,768.53 ", -    , 147.09 , -    , 688.02 , 702.22 , 240.65 ," 15,348.34 ", -    , -    ," 29,448.01 "," 49,685.56 "," 485,645.57 ", 287.40 ," 4,636.99 ", -    ," 2,969.53 ", -    , 65.20 , 748.07 , 688.24 , 72.62 , 30.55 ," 1,563.82 "," 25,356.18 "," 1,082.14 ", 67.90 , 138.20 ," 6,686.55 ", -    
 -    , -    , -    , 129.77 , 23.31 ," 2,067.42 ", 2.15 , 428.98 , -    , -    , 93.19 , 29.39 , 11.95 , 0.37 , 322.64 , 35.63 , 70.05 , 499.95 , 0.52 , 41.71 , 239.92 , 34.65 ," 1,115.45 ", 511.90 , 522.25 , 43.98 , 156.89 , 48.12 , 18.65 , 0.27 , 341.71 ," 2,616.77 ", 37.92 , 195.25 , 139.28 ," 1,310.54 "," 1,192.92 "," 7,133.37 ", 361.60 , 3.82 , 859.37 ," 6,476.55 "," 919,878.17 "," 4,386.09 "," 3,308.38 "," 4,323.93 ", 707.54 ," 1,362.23 "," 10,708.49 "," 4,872.54 "," 5,790.21 "," 175,446.09 "," 150,938.29 "," 17,505.15 ", 608.18 , 8.82 , 169.00 ," 5,381.53 "," 1,828.38 ", 958.51 , 670.27 , 33.56 , 456.01 ," 4,442.88 ", 303.46 ," 1,718.77 ", 201.10 , 209.50 ," 5,380.96 "," 48,384.00 "," 318,089.52 ", 125.35 ," 4,434.93 ", 364.27 ," 10,627.72 ", 709.89 , 25.24 , 217.73 , 877.51 ," 3,778.21 "," 8,239.74 "," 8,643.43 "," 344,981.95 "," 29,590.48 ", 228.51 , 895.12 ," 2,165.55 ", -    
 -    , -    , -    , -    , -    , -    , 2.25 , -    , -    , -    , 98.31 , 17.66 , 3.99 , 0.14 , 97.68 , 17.11 , 10.90 , 152.34 , 0.55 , -    , 0.11 , 5.12 , 117.57 , 854.81 , 261.44 , 3.01 , 100.83 , -    , 4.29 , 0.06 , 190.25 , 747.07 , 1.48 , 368.10 ," 1,098.14 "," 2,156.39 ", -    ," 1,299.55 ", 134.26 , 0.22 , 505.47 ," 12,738.85 "," 137,884.33 ", 279.97 , 341.73 ," 18,242.20 ", 324.95 , 964.59 , 389.88 , 181.97 ," 1,084.63 ", 266.85 ," 3,100.19 "," 5,482.32 ", 232.77 , 13.49 , 38.97 , 321.28 , 1.71 , 46.89 , 148.91 , 11.87 , 53.57 , 785.99 , 13.86 , 403.12 ," 5,340.31 ", 468.46 ," 13,088.80 "," 54,840.79 "," 403,583.80 ", 118.15 ," 50,991.11 "," 2,597.10 "," 19,871.53 "," 1,238.12 "," 1,580.08 "," 1,620.03 "," 47,443.91 "," 7,830.06 "," 20,162.72 "," 7,099.91 "," 843,252.71 "," 100,445.80 ", 195.94 , 613.28 ," 1,562.41 ", -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 54.68 , -    , -    , 17.50 , 0.47 , 3.78 , -    , 3.35 , -    , 82.91 ," 6,934.24 "," 291,055.58 ", -    , -    ," 1,480.23 "," 41,015.62 "," 1,799.97 ", 66.73 , 0.05 , 107.05 ," 12,160.67 "," 14,704.31 "," 4,581.81 ", 215.65 , 860.75 , 675.55 ," 5,460.16 ", 106.69 ," 91,277.46 "," 5,437.46 "," 6,454.71 ", 100.32 , 34.18 , 466.04 ," 4,142.09 ", 577.68 , 366.54 ," 2,343.42 "," 1,685.28 ", 998.60 , 501.13 , 167.27 ," 1,123,727.77 "," 3,124.87 ", 38.50 ," 1,786.29 "," 14,579.76 "," 3,602.12 ", -    , 389.50 , 364.95 , 166.11 ," 1,189.14 ", 69.28 , 754.36 , -    , -    , 525.46 ," 1,900.15 "," 166,684.72 "," 9,404.67 "," 149,481.88 "," 3,196.61 "," 45,171.63 "," 8,563.91 ", 216.55 , 925.16 ," 1,246.78 ", 918.83 ," 2,172.08 "," 4,092.93 "," 664,127.47 "," 10,099.57 "," 144,013.26 "," 2,343.30 "," 56,941.12 ", -    
" 1,237,819.38 "," 209,705.95 "," 45,945.95 "," 10,069.30 "," 61,405.83 "," 246,323.51 "," 19,322.51 "," 95,184.00 "," 10,448.96 "," 37,314.80 "," 35,619.86 "," 18,694.43 "," 5,115.54 ", 98.30 ," 164,934.17 "," 25,575.53 "," 30,538.66 "," 12,541.38 "," 2,138.06 "," 100,814.88 "," 33,594.12 ", 0.01 , -    , 767.46 , 298.22 , 62.50 ," 1,673.52 ", 0.88 , 27.11 , 0.43 ," 24,251.14 "," 14,337.56 "," 23,576.81 ", 200.99 , 510.02 ," 6,081.52 ", 115.80 ," 34,933.72 "," 7,135.77 "," 11,182.56 "," 96,768.16 "," 35,559.59 "," 230,037.59 "," 1,334.46 "," 320,737.90 "," 1,355,805.80 "," 12,459.77 "," 15,621.08 "," 70,748.20 "," 176,237.72 "," 90,142.56 "," 50,275.23 "," 51,330.48 "," 360,263.38 "," 51,962.26 "," 4,873.89 "," 169,566.14 "," 593,579.03 "," 106,046.08 ", 543.10 ," 3,936.97 "," 6,340.16 "," 29,808.92 "," 60,639.38 "," 3,602.65 "," 15,765.44 ", 969.78 ," 25,333.54 "," 63,951.16 "," 118,163.92 "," 77,577.92 ", 310.43 ," 37,444.16 ", 215.85 ," 9,283.25 "," 1,848.51 ", 86.16 , 183.52 , 161.38 , 691.38 ," 1,085.84 "," 4,598.70 "," 334,565.83 "," 54,977.39 "," 2,149.63 "," 1,544.51 "," 18,528.92 ", -    
" 10,448.89 ", 779.02 , 408.57 , 917.52 ," 8,764.69 "," 27,874.13 "," 6,944.00 "," 16,780.89 ", 30.56 , 101.61 ," 1,779.08 "," 9,496.20 "," 4,784.57 ", 96.53 ," 65,811.68 "," 8,506.24 "," 2,275.37 "," 7,445.99 ", 742.58 ," 9,217.98 "," 5,996.26 "," 5,039.31 "," 103,336.96 "," 95,059.06 "," 17,985.28 "," 145,489.21 "," 18,146.86 "," 30,722.35 "," 33,129.30 ", 1.76 ," 278,451.09 "," 156,036.95 "," 212,059.75 "," 134,573.01 "," 42,926.25 "," 55,985.85 "," 31,289.94 "," 286,796.39 "," 45,242.83 "," 27,072.58 "," 1,610,487.50 "," 81,095.09 "," 2,400,044.47 "," 103,129.88 "," 681,758.91 "," 1,792,192.49 "," 44,122.87 "," 71,261.84 "," 138,993.88 "," 922,372.06 "," 224,963.80 "," 185,672.92 "," 137,404.22 "," 150,852.84 "," 37,830.82 "," 8,360.67 "," 338,997.99 "," 147,402.08 "," 536,556.86 "," 34,569.29 "," 82,222.49 "," 46,322.03 "," 80,519.33 "," 50,215.36 "," 17,405.52 "," 22,103.29 "," 3,932,184.70 "," 8,738.60 "," 3,137,381.05 "," 5,489,210.80 "," 6,003,599.98 "," 13,655.79 "," 267,972.54 "," 224,685.26 "," 14,340,530.75 "," 2,551,766.97 "," 444,643.29 "," 29,723.31 "," 64,720.06 "," 18,488.07 "," 19,212.04 "," 74,328.63 "," 2,491,167.06 "," 120,274.86 "," 4,077.41 "," 10,497.23 "," 35,563.28 ", -    
 -    , -    , -    , -    , -    , -    , 49.69 , -    , -    , -    , -    , 0.73 , -    , -    , -    , -    , -    , -    , -    , -    , 0.24 , 8.41 , -    , -    , -    , -    , -    , 52.47 , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 82.80 ," 24,541.67 "," 4,327.12 "," 4,004.96 "," 126,689.08 "," 1,697.28 "," 34,466.33 "," 4,100.27 ", 248.72 , 4.02 , 51.28 , -    ," 509,908.93 "," 32,954.81 ", 698.02 , -    , -    , 119.62 , 892.24 ," 30,380.77 "," 43,461.69 "," 9,651.70 ", 25.34 , 7.28 ," 362,500.88 "," 156,914.13 "," 300,565.62 ", 166.71 ," 3,081.09 ", 592.68 ," 1,166,100.79 "," 1,411.03 "," 35,979.45 "," 12,251.87 "," 1,607.48 ", 115.38 ," 1,474.75 "," 10,141.00 "," 22,003.62 "," 4,511.11 "," 1,694.57 "," 2,519.40 "," 1,756,184.84 ", -    
" 8,875.23 ", -    , -    , -    ," 2,534.11 "," 3,804.34 "," 1,520.90 "," 1,488.35 ", -    , -    , 526.02 , 110.44 , 9.24 , 7.68 ," 3,919.35 ", 69.76 , 331.98 ," 1,562.75 ", 5.66 , 844.32 ," 2,009.94 "," 1,461.05 "," 16,032.27 ", -    , 23.52 ," 4,674.31 "," 9,584.68 "," 1,471.37 ", 871.54 , -    ," 2,038.98 "," 31,142.75 "," 1,929.74 "," 52,268.70 "," 3,388.24 "," 13,537.35 "," 12,938.17 "," 74,873.23 "," 7,458.10 ", 659.81 ," 141,727.50 "," 31,380.75 "," 1,175,693.59 "," 19,320.47 "," 4,969.42 "," 23,134.72 "," 4,428.45 "," 20,908.70 "," 125,074.30 "," 30,616.51 "," 39,121.85 "," 14,258.96 "," 21,340.75 "," 71,623.03 "," 2,165.40 ", 383.48 ," 44,006.42 "," 53,102.90 "," 3,418.34 ", 31.63 , 54.04 , 279.34 ," 6,534.62 "," 96,724.91 "," 9,091.38 "," 41,549.56 ", 10.46 , -    ," 451,549.13 "," 779,206.65 "," 1,209,251.68 ", 596.54 ," 9,086.29 ", -    ," 76,692.69 ", 682.59 , 210.79 ," 1,110.45 "," 3,877.56 "," 13,002.88 "," 10,506.86 "," 3,143.33 "," 153,905.85 "," 30,034.67 "," 7,347.87 "," 11,035.54 "," 76,587.24 ", -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 32.99 , -    , -    , 9.73 , 46.52 , 38.90 , -    , 0.80 , 97.23 , 136.14 , 78.69 , 185.65 , 10.37 , 7.96 , -    , 16.08 , 1.77 , -    , -    , -    ," 14,073.56 ", 1.08 , -    , 5.03 , -    ," 1,049.88 "," 1,621.15 ", 0.23 , 4.39 , 793.39 ," 20,745.75 ", -    , -    , 0.26 , -    , 10.26 , 5.60 , 21.06 ," 30,829.25 "," 39,415.73 ", 69.54 , -    ," 61,030.77 ", 79.63 , 14.65 , 114.26 ," 6,813.84 "," 235,419.96 ", 0.03 , 180.05 , -    ," 3,237.39 "," 16,638.45 "," 11,281.77 "," 5,106.88 ", -    , -    ," 811,094.50 "," 1,711,932.89 "," 121,932.05 ", 328.35 ," 6,987.74 ", -    ," 4,422.07 ", 331.61 , 31.56 , 25.81 , 313.69 , 77.38 , 168.02 ," 3,273.73 "," 97,837.15 ", 408.51 , 198.21 , 157.62 ," 17,958.62 ", -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," 2,981.02 "," 1,607.41 "," 34,791.75 ", -    , 334.48 , 83.18 , -    ," 5,631.56 ", -    , -    ," 1,780,265.01 "," 167,764.96 ", -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 8.11 , 56.92 , -    , 159.61 , 1.24 , -    , 3.23 , 0.91 , 887.01 ," 10,481.60 ", 2.01 , -    , 1.76 , 0.04 , 46.85 , 2.77 , 8.01 ," 1,684.89 "," 12,254.21 "," 9,239.07 ", -    , 73.21 ," 1,048.45 ", 292.79 , 31.84 , 538.66 , 868.84 ," 3,989.47 ", 143.54 , 543.25 , 2.19 ," 1,629.30 "," 1,393.35 ", 278.25 , 664.88 , 4.67 , 320.10 ," 373,911.70 "," 784,464.72 ", -    , 2.38 ," 1,163.24 "," 2,006.15 ", 53.54 , -    , -    , 5.11 , 103.44 , -    , -    , 17.95 ," 1,771.50 ", 498.29 , 51.90 , 59.36 ," 2,588.79 ", -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 109.19 , 159.82 , 0.01 , 212.82 , 171.00 , 2.53 , -    , -    , 0.01 , 3.72 , 2.13 , 30.88 , 0.01 , -    ," 1,017.55 "," 30,591.40 "," 77,347.13 "," 18,675.14 "," 37,499.93 "," 6,819.22 ", -    , -    ," 540,383.88 "," 808,941.00 ", -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," 8,509.86 ", -    
" 10,875.62 "," 1,359.89 "," 1,078.47 ", 51.24 , 483.59 ," 2,436.85 "," 1,680.01 "," 1,258.72 ", 21.26 , 220.72 , 659.61 , 242.04 , 151.49 , 9.01 ," 15,636.96 ", 249.72 , 674.16 , 974.80 , 4.31 ," 4,305.63 ", 2.09 , 85.58 , 69.70 ," 3,150.83 ", 565.93 , 59.58 , 233.24 , 138.78 ," 2,996.77 ", 0.01 ," 1,761.68 "," 9,668.67 "," 1,767.31 ", 152.90 , 51.22 , 222.32 , 24.57 , 804.01 , 50.36 , 422.47 ," 1,452.25 "," 3,986.00 ", 2.44 , 1.14 , 14.34 , 10.82 , 846.10 ," 3,092.67 "," 4,827.62 "," 12,130.54 "," 23,495.69 "," 1,775.47 "," 1,941.99 "," 1,079.58 ", 153.66 , 429.97 ," 10,702.17 "," 3,880.50 "," 12,528.27 ", -    , 871.23 , 482.66 ," 31,580.53 "," 35,116.42 "," 18,711.80 "," 19,295.99 ", 419.43 , 290.15 ," 890,939.24 "," 1,305,003.15 "," 10,556.47 ", 190.09 ," 17,844.50 ", 319.11 , 470.29 , 230.86 , 6.54 , 285.45 ," 1,356.02 "," 4,270.90 ", 597.72 ," 1,625.51 "," 81,775.59 ", 682.87 , 93.48 , 107.24 ," 27,568.37 ", -    
 668.44 , 58.90 , -    , 377.88 , 13.69 ," 4,167.46 ", 91.79 ," 3,820.48 ", 735.89 , 452.02 ," 1,667.37 ", 105.81 , 128.81 , 0.92 ," 1,835.22 ", 124.26 , 447.51 , 255.06 , 13.29 ," 1,783.02 ", 610.34 , 13.84 , 483.33 ," 15,203.06 "," 3,894.26 ", 365.98 ," 5,545.97 ", 264.52 , 10.62 , 11.37 ," 7,255.52 "," 13,141.32 ", 34.50 ," 10,900.99 ", 368.08 , 65.99 , 15.06 , 226.81 , 18.97 , 6.47 ," 168,584.20 ", 67.33 ," 37,171.79 ", 4.22 ," 1,882.99 "," 61,649.68 "," 9,013.78 "," 3,031.35 "," 19,237.64 "," 60,315.80 "," 12,953.97 "," 1,384.43 "," 1,165.28 ", 206.62 ," 1,031.31 "," 1,309.67 "," 18,591.14 "," 11,509.22 "," 9,399.30 ", -    ," 2,857.35 ", 710.15 ," 2,846.74 "," 286,125.15 "," 17,271.12 "," 7,590.45 "," 30,899.60 "," 1,747.77 "," 280,726.61 "," 607,032.06 "," 60,950.36 ", 288.53 ," 17,648.19 ", 468.54 ," 119,216.14 "," 4,830.99 ", 773.99 ," 3,296.56 "," 28,115.58 "," 3,551.14 "," 2,389.93 "," 26,223.20 "," 177,676.46 "," 10,328.07 ", 618.70 ," 6,693.68 "," 126,847.54 ", -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 1.40 , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," 1,514.08 ", 778.06 , -    , -    , 0.02 , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 0.01 , 6.39 , -    , -    , -    , -    , 0.01 , 28.21 , 0.08 , -    , -    , -    , -    , -    , 90.28 , -    ," 91,616.09 ", 0.17 , -    , -    , -    , -    , -    , -    , -    ," 6,611.88 ", -    ," 49,182.06 "," 16,944.71 ", 157.82 , -    , -    , -    , -    ," 33,827.26 ", -    , -    , -    ," 354,736.04 ", -    
