0.00,20.79,64.74,2164.11,15966.40,13861.62,1754.18,70.79,0.00,0.00,0.00,0.00,0.00,244809.37,3571.04,1294.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98964.05,2020.42,0.00,0.00,11181.97,0.00,0.00,0.00,0.00,0.00,84128.67,0.00,41766.51,0.00,0.00,0.00,0.00,0.00
4374.55,831.52,6829.70,3747.38,2528.40,3197.47,1812.65,0.00,0.00,0.00,0.00,0.00,21.75,5440.21,52.96,87.66,63.86,1067.78,443.68,760.97,0.00,0.00,0.00,19366.31,395.38,0.00,0.00,1352.53,35.71,6873.53,1017.39,0.00,590.42,3.03,17.17,0.00,5753.89,1288.22,300.08,369.66,0.00
1458.18,7951.42,10098.89,8431.60,20274.05,8485.13,25207.56,30582.20,883.60,38706.09,52855.25,550.53,1148.39,294315.27,127406.69,956.97,1070.20,6404.73,2661.23,13766.65,14.60,6.52,1.31,74167.25,1514.17,144.88,31889.87,11227.42,8866.67,628.25,11.50,984.55,13.00,415762.65,491325.13,9988.26,25248.45,844107.30,196625.56,127993.53,0.00
12686.20,218.27,226704.66,43966.57,36615.02,46304.08,18249.31,51819.84,18687.86,23582.83,30345.46,92727.33,1088.15,235561.02,224041.35,647.23,2713.21,360010.02,17110.43,47869.55,6364.21,2839.79,572.28,11132.52,227.28,3507.26,82772.12,38781.95,7510.51,4581.00,2417.01,5168.89,2193.49,30677.71,14150.10,32914.88,15544.61,17572.30,4093.28,104275.73,0.00
0.00,0.00,323.68,936.84,936.45,1184.25,58.47,0.00,45449.77,47909.91,31289.53,193778.72,10971.80,2176.08,30750.60,94.97,270.07,307218.28,301235.70,3218.09,51900.14,23158.47,4666.98,5207.33,106.31,0.00,0.00,3078531.67,400492.21,62581.12,5427.13,492.28,93457.33,155643.26,37.72,289679.91,0.00,2550.36,594.08,731.84,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,647.36,8431.60,93.64,118.42,1754.18,0.00,0.00,3551.43,0.00,0.00,0.00,544.02,0.00,58.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2479.68,50.62,0.00,0.00,0.00,531.57,0.00,0.00,0.00,207.91,0.00,0.00,31627.12,2051.51,1201110.02,62334.97,117595.27,0.00
1458.18,207.88,323.68,8431.60,1498.31,1894.80,175.42,0.00,35227.51,67489.19,44076.58,50550.97,9728.88,1632.06,23683.71,794.80,3387.56,56310.22,23397.48,47838.43,2327.43,1850.20,184.50,7687.01,156.94,4203.76,66449.68,32017.02,15498.42,74449.95,4826.50,738.41,44930.21,15147.76,8171.35,150633.55,25682.09,10263.66,2390.81,2945.21,0.00
307676.70,32440.76,36317.16,71715.42,70501.60,8915.77,19945.02,22087.15,43659.16,10976.62,20251.31,86824.34,1466.92,233928.96,1190.35,3084.22,0.00,205849.89,0.00,0.00,0.00,0.00,65.43,21914.31,447.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66419.42,15471.68,114339.22,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
