"6,306","2,535",70,0,"7,259","14,092",38,61,0,"1,723","352,656",32,0,"1,032","2,914","7,819","41,201",0,838,"14,051","59,339",153,904,30,330,153,116,"30,944",52,0,0,"2,199",855,15,"9,375","208,416",29,"8,161","2,321","3,271","21,337","9,449","11,206",920,334,115,687,474,939,"293,801","336,113","11,591","2,131",0
"83,325","3,576",331,284,"5,980","8,438","61,711","14,023","30,243","2,839","62,093","1,205","2,699","1,168","35,333","9,904","43,987","10,860","13,508","11,050","71,606","482,129","360,663",533,"555,699",728,"30,613","1,245,954","1,429","3,263","1,075","3,855","29,689","1,373","1,392,098","131,058","106,201","20,792","62,480","53,670","8,070","10,834","195,396","5,559","6,357",352,"4,266",24,"3,372","116,358","103,497","32,509","2,194",0
"29,200",855,323,"37,990","23,498","37,708","43,706","61,110",655,"10,495","77,919",208,"4,014","2,381","4,521","1,361","104,279","171,711","2,730","4,066","10,974","169,730","22,045",34,"65,642",54,"7,910","108,925",362,494,405,"1,621","17,005",499,"23,883","12,865","94,601","1,513","1,409","2,174","33,522",387,"1,311","1,788","1,204",960,"3,798",5,"3,866","94,449","120,304",355,"1,813",0
"2,704",68,11,199,111,198,593,893,288,209,"32,245",10,42,18,929,50,"26,368","5,628",783,"2,157","6,147","9,189",848,2,"5,348",58,"5,739","29,448",117,1,167,418,"5,728",265,"88,326","13,333","1,550","2,563",558,521,"12,983",32,588,168,41,41,15,0,24,"19,335","7,888",10,5,0
"20,526",144,22,"51,476","28,872","51,115","11,934","18,815","13,705","10,322","26,730",125,"1,485","7,954",925,106,"38,077","85,153","1,053","13,954","20,867","4,973","2,001",8,"36,830",270,"3,465","109,675",157,5,331,"1,655","2,385",328,"5,297","18,994","111,755","2,453","23,386","1,102","18,012",283,"1,238","3,183",696,237,330,0,"3,507","24,549","2,242",117,318,0
"2,395",62,9,2,103,174,605,870,868,44,"5,511",9,39,171,483,146,"1,214",236,234,178,"1,780","8,983",800,6,"6,764",62,"6,029","22,093",163,1,216,147,"11,438",256,"6,575","373,386","23,898",250,"3,523","39,767","10,131","2,069",375,"2,574","19,225","5,312","1,712",2,464,"99,773","14,955",146,378,0
"3,496",90,14,673,409,668,"6,361","9,216","1,275",336,"1,529",15,162,213,659,66,"4,365",630,557,94,"2,221","12,319","1,074",1,"8,841",81,"6,174","28,945",212,1,280,166,"6,798",181,"10,580","363,813","65,705","23,693","18,034","50,129",882,"1,582","1,223","11,103","4,867",80,29,0,31,"23,746",1,1,9,0
0,0,0,0,0,0,0,0,48,0,"16,014",0,0,0,0,0,0,0,0,0,216,287,0,0,34,0,17,"2,023",16,0,0,6,303,8,"1,018","1,218","5,243",272,0,"2,086",272,256,696,407,"4,149","1,901",2,0,140,"110,911","7,915",0,4,0
0,0,0,0,0,"8,605",0,0,0,0,"12,476",15,0,0,908,1,0,0,"1,778",792,125,78,0,0,303,0,13,"1,139",28,0,0,166,810,13,569,"399,370","67,542",93,"1,077","3,058",325,920,505,"5,854",629,"1,327",3,0,365,"134,406","39,264",0,2,0
0,8,0,0,602,"1,169",140,226,"25,122",0,"55,083",5,0,0,987,"1,778",347,200,"1,614",416,"24,134","5,225",65,6,388,40,853,"11,293",49,0,25,192,620,60,"3,273","803,517","9,585","2,795",802,"4,873","4,547","2,748","3,043","4,733",538,"2,774","3,407",18,"27,486","36,936","560,954","3,857",964,0
"31,121","2,249",112,0,"4,242","8,234","6,991","11,301","6,584","3,012","37,813",33,921,"1,366","1,923","3,127",0,360,"5,018",708,348,"1,149",239,0,23,35,168,"25,495",241,0,0,332,"4,147",120,"16,344","1,581",93,"3,014","4,607","14,256","1,382","2,346","7,364",0,"169,777","1,673",520,35,213,"70,554",180,10,633,0
0,0,0,0,0,0,0,0,0,0,"30,689",0,0,0,0,0,0,0,0,0,"1,087","2,522",41,0,11,0,30,"2,725",0,0,0,24,175,31,"7,750","7,078","58,594",143,"5,777","9,960",864,"3,935",714,"1,411","4,858",69,3,0,23,"34,036","19,314",3,900,0
"3,022","3,039",501,"12,129","6,207","12,048","5,293","8,556",68,"2,918","14,744",0,618,"1,108",52,524,0,0,485,"2,347","7,894","1,639",163,0,0,6,698,"14,798",0,0,0,184,0,0,0,"162,889","17,217",0,"3,006",0,244,"1,879",239,0,0,0,0,0,1,"12,005",0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,367",0,0,0,0
0,0,0,0,0,0,0,0,0,0,82,0,0,0,16,0,272,225,0,0,"121,688",290,1,0,1,0,11,0,0,0,0,2,278,629,"4,291","5,695","9,899",26,305,"2,639",513,"1,742",333,"225,805","3,939",481,265,73,"8,324","56,079",982,"8,069",294,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,634",275,412,"1,868",209,"2,290","1,527","1,935","16,466","8,233","2,744",333,"24,992","1,037","1,183","9,458",888,0
0,0,0,0,0,0,0,0,32,0,727,0,0,0,0,0,0,0,0,0,120,54,113,0,303,0,144,0,0,0,0,64,"1,365",4,"4,574","90,386",0,"2,398",265,0,"2,904",665,12,"2,175",639,145,"1,969",1,"8,919","116,717","1,168","17,475",1,0
0,0,0,0,0,0,0,0,29,0,144,0,0,0,0,0,24,0,0,0,0,0,48,0,24,0,6,0,0,0,0,4,"1,217",52,60,891,302,569,31,154,48,37,10,0,27,18,0,5,45,"122,040",0,17,17,0
"6,623",65,11,64,33,64,70,113,"3,081",282,617,9,21,0,4,18,18,"5,350",28,21,"32,251","14,766",171,0,308,3,137,"4,440",6,0,2,46,320,23,8,"115,629","28,942",223,187,79,"1,964",261,76,627,"2,837",112,"1,064",7,"1,113","80,879","18,818",0,"1,478",0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
