217,477,1621,695,213,646,512,27,0,0,1055,1705,16641,0,978,0,6697,841,3001,3910,5951,0,2981,7979,47,12662,459,1221,0,3684,0,16336,456,13057,2022,88105,18854,11532,51953,42562,3614,883,5365,0,0,0,0,2482,976,14081,1717,1318,33947
182,123,3006,221,941,421,5047,425,0,0,4116,481,6360,0,901,0,8223,1535,5601,7153,8389,0,1735,6259,759,2078,514,6688,0,2160,13619,21133,9832,51186,1773,11063,16538,10822,9923,1418,777,4233,3144,5444,1141,1907,0,5839,6921,33732,5682,4706,6682
3208,2657,9611,7452,1034,488,8542,1343,0,0,15075,527,33389,0,988,0,26508,230,12151,22593,905,0,1326,2995,445,9980,291,7639,0,1254,124262,190490,8961,207418,4229,83540,18797,14829,27150,1684,998,52827,17982,11496,1012,1352,0,27840,4273,373305,12006,14819,52269
835,501,1412,231,118,523,147,146,0,0,2544,2591,81058,0,1153,0,27030,2452,22282,39232,7101,0,2135,17093,327,7372,1100,14238,0,2111,264298,428175,102945,885883,4899,360009,45688,29411,9286,38571,1861,6252,1385840,49298,2285,4103,0,45855,7337,459295,279240,232641,46788
19242,803,63892,16523,3784,2879,8136,5191,0,0,10398,1387,28733,0,1091,0,51285,1616,18631,25655,24404,0,4323,13870,1041,13987,1299,27752,0,1887,111129,158164,101565,323017,4576,219718,42678,16806,22090,7137,5144,15803,117706,91814,10815,29658,0,106337,11358,48706,14969,11844,8798
0,0,0,0,0,0,0,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,1575,0,0,11669,0,6283,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8059,14046,438,1564,8,0,0,0,0,0,0,0,0,2904,52,2544,0,2973,231,1772,0,0,0
26,13,16,15,3,1,145,67,0,0,4,0,20,0,1,0,60,1,63,3,9,0,4,7,1,11,2,2,0,0,41,4,10,48,1,0,0,0,2,0,1,0,0,303,2,40,0,83,8,55,0,0,0
12554,119,5406,4181,456,226,605,2134,0,0,13896,270,21254,0,336,0,46523,41,2403,1221,993,0,527,17073,1991,4890,1075,58923,0,196,245570,412609,147595,1207952,4011,286631,37404,24908,16294,14302,209,8253,301363,51336,1841,2583,0,80988,93967,65668,82884,182704,132673
3299,5069,11869,8528,2617,682,1952,709,0,0,8698,264,11789,0,195,0,14728,596,2582,13678,4608,0,645,5402,702,2239,358,17713,0,65,90367,137239,52803,118048,740,43880,8197,1689,3863,2596,176,746,77116,8465,294,481,0,15518,19814,8082,540,16336,19325
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,40235,3847,1821,5569,119,3386,18346,52596,46248,1352,1822,0,1718,3749,9197,154469,188370,4561
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16719,185815,167551,5956
0,7,358,653,19,9,141,464,0,0,1462,185,12532,0,344,0,1146,1640,7945,4127,3219,0,271,1230,301,312,260,3499,0,26,116137,159140,53576,43960,4630,0,43179,50849,2066,1383,27,0,71224,10230,311,946,0,47831,2426,9749,76787,96739,7421
1689,431,3576,1789,71,39,115,262,0,0,6504,282,57474,0,92,0,11436,105,2747,2119,4923,0,70,3088,57,1305,282,535,0,15,22713,25626,14023,48467,353,462145,3292,5380,560,1188,4,79,68164,8330,159,1016,0,20818,871,45068,6764,8270,2354
